[34.0, 0, 0, 0, 0, 1, 0, 1.199966514903805, 0]
[47.0, 0, 1, 0, 0, 1, 1, 394.22619570578524, 1]
[36.0, 0, 1, 0, 0, 1, 0, 1.8523097394369379, 1]
[30.0, 0, 0, 0, 0, 0, 0, 1.8572678788438906, 1]
[27.0, 0, 0, 0, 0, 1, 1, 0.7760171340406158, 0]
[37.0, 0, 1, 0, 1, 0, 0, 1.1122486547193822, 0]
[31.0, 0, 1, 0, 0, 1, 0, 0.6795478964845795, 1]
[37.0, 0, 1, 0, 1, 1, 0, 2.729831827660058, 1]
[23.0, 0, 0, 0, 0, 0, 0, 7.224190298106703, 0]
[19.0, 0, 1, 0, 0, 0, 0, 2.8967129529916944, 0]
[22.0, 0, 1, 0, 0, 0, 1, 0.7760171340406158, 0]
[44.0, 0, 1, 0, 0, 1, 1, 1.5945528179680595, 0]
[48.0, 0, 1, 0, 0, 1, 2, 1.140264386130311, 0]
[31.0, 0, 1, 0, 0, 0, 0, 2.396066701584678, 0]
[26.0, 1, 1, 0, 0, 0, 1, 9.423242100306268, 0]
[45.0, 0, 0, 0, 0, 1, 1, 3.916313446762209, 0]
[37.0, 0, 1, 0, 1, 0, 0, 0.5722836911174591, 0]
[47.0, 0, 0, 0, 0, 0, 1, 1.869712324584149, 1]
[47.0, 0, 0, 0, 0, 1, 1, 2.890057379925338, 0]
[19.0, 0, 0, 0, 1, 0, 1, 0.39323555466056687, 0]
[35.0, 0, 0, 0, 0, 1, 1, 394.37456956419834, 0]
[44.0, 1, 0, 0, 0, 0, 1, 5.665282363349504, 1]
[41.0, 0, 1, 0, 1, 1, 0, 392.66428316640076, 1]
[26.0, 0, 0, 0, 1, 1, 0, 1.3578437782097603, 0]
[28.0, 0, 1, 0, 1, 0, 0, 2.8967129529916944, 0]
[47.0, 0, 1, 0, 0, 0, 1, 3.758241843143688, 0]
[38.0, 0, 1, 0, 0, 0, 0, 0.6239151780400959, 0]
[41.0, 0, 0, 0, 0, 0, 1, 1.0127166557075349, 1]
[49.0, 0, 1, 0, 1, 1, 2, 7.43705345519204, 1]
[19.0, 0, 0, 0, 1, 0, 1, 1.5437349895494965, 0]
[30.0, 1, 0, 0, 0, 0, 1, 0.782028956140761, 1]
[34.0, 0, 1, 0, 0, 1, 1, 1.7574391926835378, 1]
[43.0, 0, 0, 0, 0, 0, 0, 1.3712752885979744, 0]
[19.0, 0, 0, 0, 1, 0, 1, 4.101650447283196, 0]
[48.0, 0, 1, 0, 1, 1, 1, 5.512912533878534, 1]
[36.0, 0, 1, 0, 0, 0, 0, 0.7760171340406158, 0]
[48.0, 0, 0, 0, 1, 0, 1, 1.5045891309847843, 1]
[31.0, 0, 0, 0, 0, 1, 1, 0.5657771071065899, 0]
[23.0, 0, 1, 0, 0, 1, 0, 0.8221835254468639, 1]
[48.0, 0, 1, 0, 1, 1, 1, 2.779193830547232, 0]
[41.0, 0, 0, 0, 0, 0, 1, 0.0, 1]
[40.0, 0, 0, 0, 1, 1, 1, 0.9250424938898126, 0]
[47.0, 0, 1, 0, 0, 0, 1, 1.3536306866214876, 0]
[18.0, 1, 1, 0, 0, 1, 2, 393.2986915922166, 0]
[34.0, 1, 0, 0, 1, 0, 0, 394.273751016645, 1]
[26.0, 0, 0, 0, 0, 1, 3, 1.1851191545699546, 1]
[33.0, 0, 0, 0, 0, 1, 1, 395.5234206930369, 0]
[45.0, 0, 0, 0, 0, 1, 0, 3.109458724528838, 0]
[34.0, 0, 0, 0, 0, 0, 1, 0.3518582401151934, 1]
[18.0, 0, 0, 0, 0, 0, 0, 2.923750542819559, 0]
[49.0, 0, 0, 0, 0, 0, 0, 1.1180824287410662, 1]
[24.0, 0, 0, 0, 0, 1, 0, 1.3975569523293931, 0]
[20.0, 0, 0, 0, 0, 0, 2, 2.084874034137186, 0]
[34.0, 0, 1, 0, 1, 1, 3, 0.5916145264364605, 1]
[26.0, 0, 0, 0, 0, 1, 0, 1.2408363057013576, 0]
[27.0, 0, 0, 0, 0, 1, 1, 0.7411966904934661, 0]
[39.0, 0, 0, 0, 0, 0, 4, 0.0, 1]
[48.0, 1, 1, 0, 0, 0, 1, 1.0127166557075349, 0]
[20.0, 1, 1, 0, 0, 1, 1, 0.32842374024814763, 0]
[24.0, 0, 0, 0, 0, 1, 1, 2.0217146932704106, 0]
[26.0, 0, 1, 0, 0, 1, 0, 1.5782105012851606, 1]
[48.0, 0, 0, 0, 0, 1, 2, 392.50041425216915, 0]
[32.0, 0, 1, 0, 0, 1, 4, 394.22619570578524, 1]
[34.0, 0, 0, 0, 0, 0, 0, 0.2802351836148529, 1]
[31.0, 0, 0, 0, 0, 1, 1, 7.983031132765969, 0]
[44.0, 0, 1, 0, 0, 0, 1, 4.266135755709836, 0]
[22.0, 0, 0, 0, 0, 0, 1, 3.1738248290896456, 0]
[41.0, 0, 1, 0, 1, 0, 2, 395.34169164467875, 0]
[32.0, 0, 1, 0, 0, 1, 0, 1.3067031802446534, 1]
[21.0, 0, 1, 0, 0, 0, 0, 1.0353519930553108, 0]
[49.0, 0, 0, 0, 0, 1, 1, 1.2851978366924908, 0]
[49.0, 0, 0, 0, 1, 0, 0, 2.0806041588353863, 0]
[34.0, 0, 0, 0, 1, 1, 0, 3.670946830103005, 0]
[25.0, 0, 1, 0, 0, 0, 1, 3.758241843143688, 0]
[30.0, 1, 1, 0, 0, 0, 1, 1.2264976008998127, 0]
[24.0, 0, 0, 0, 0, 0, 0, 0.0, 0]
[35.0, 0, 0, 0, 0, 1, 1, 0.7411966904934661, 0]
[39.0, 0, 0, 0, 0, 0, 3, 1.4566744393656599, 1]
[19.0, 1, 1, 0, 0, 0, 4, 0.7386958406475812, 0]
[48.0, 1, 0, 0, 1, 1, 3, 4.7818170903459105, 1]
[30.0, 0, 0, 0, 0, 0, 3, 1.28673877924451, 1]
[32.0, 0, 1, 0, 0, 0, 0, 7.43705345519204, 0]
[21.0, 0, 0, 0, 0, 0, 1, 2.923750542819559, 1]
[20.0, 1, 0, 0, 0, 0, 1, 2.3975095300558418, 0]
[50.0, 0, 0, 0, 0, 1, 0, 1.5437349895494965, 0]
[27.0, 0, 1, 0, 1, 1, 0, 6.255087617382213, 1]
[20.0, 0, 0, 0, 1, 1, 0, 2.840018871976649, 0]
[29.0, 0, 0, 0, 0, 1, 0, 2.5308286713780004, 0]
[35.0, 0, 1, 0, 0, 1, 1, 1.3536306866214876, 1]
[44.0, 1, 0, 0, 1, 1, 1, 2.3560608665067417, 0]
[22.0, 0, 1, 0, 0, 0, 2, 1.28673877924451, 0]
[41.0, 1, 1, 0, 0, 1, 1, 0.6947623239288502, 1]
[36.0, 0, 0, 0, 0, 1, 0, 1.3979851313872156, 0]
[38.0, 0, 1, 0, 0, 0, 0, 397.45553953310275, 0]
[34.0, 0, 0, 0, 0, 1, 1, 4.1168764085077365, 0]
[35.0, 1, 0, 0, 0, 0, 2, 2.1807959162140387, 1]
[46.0, 0, 0, 0, 0, 0, 2, 4.177263867173052, 1]
[47.0, 0, 0, 0, 0, 1, 1, 3.0122982475959987, 0]
[41.0, 0, 0, 0, 0, 0, 1, 3.308930509770301, 1]
[46.0, 0, 1, 0, 0, 1, 0, 0.14126569396080432, 1]
[18.0, 0, 0, 0, 0, 1, 1, 1.9326777674060518, 0]
[20.0, 0, 0, 0, 0, 0, 1, 2.264583381750772, 0]
[41.0, 0, 0, 0, 0, 0, 1, 2.084874034137186, 1]
[40.0, 1, 1, 0, 0, 0, 1, 1.3712752885979744, 0]
[20.0, 1, 0, 0, 0, 0, 1, 1.7717248552623246, 0]
[44.0, 0, 1, 0, 0, 1, 1, 0.9761665857687151, 1]
[20.0, 0, 1, 0, 0, 0, 2, 1.5671757166424196, 0]
[26.0, 0, 1, 0, 0, 1, 2, 0.3518582401151934, 1]
[35.0, 0, 1, 0, 1, 1, 0, 1.8634421003207022, 1]
[47.0, 1, 0, 0, 0, 1, 0, 0.0, 0]
[47.0, 0, 1, 0, 0, 1, 1, 1.2893160489923345, 1]
[22.0, 0, 0, 0, 1, 0, 1, 2.06505069903939, 0]
[37.0, 1, 1, 0, 0, 0, 3, 1.5945528179680595, 1]
[29.0, 1, 1, 0, 0, 0, 0, 6.3461735686968765, 0]
[33.0, 0, 1, 0, 0, 1, 1, 1.2176100737302185, 1]
[18.0, 0, 1, 0, 0, 0, 2, 1.9405951111997144, 0]
[45.0, 0, 1, 0, 0, 0, 2, 0.6354806427941266, 0]
[48.0, 0, 0, 0, 0, 1, 0, 3.7872281139427524, 0]
[25.0, 1, 0, 0, 1, 1, 1, 1.71068855003383, 0]
[18.0, 0, 0, 0, 0, 1, 0, 6.510270394752847, 0]
[37.0, 0, 1, 0, 1, 1, 2, 1.8374132406974737, 1]
[43.0, 0, 0, 0, 1, 1, 0, 1.6217976976767603, 0]
[22.0, 0, 1, 0, 0, 1, 0, 1.9330333931378259, 0]
[23.0, 0, 1, 0, 0, 1, 2, 1.9598449120894612, 0]
[45.0, 0, 0, 0, 0, 0, 2, 1.1180824287410662, 0]
[40.0, 1, 1, 0, 1, 0, 0, 2.1807959162140387, 0]
[18.0, 1, 1, 0, 1, 0, 2, 394.6183643276336, 0]
[41.0, 0, 1, 0, 1, 1, 1, 1.6819661866661288, 1]
[25.0, 0, 1, 0, 0, 1, 1, 0.9297130641026612, 1]
[33.0, 0, 0, 0, 0, 1, 1, 2.1807959162140387, 0]
[47.0, 0, 0, 0, 1, 1, 1, 3.1592975070685245, 0]
[40.0, 0, 0, 0, 0, 1, 2, 0.5738051113761331, 0]
[33.0, 1, 0, 0, 0, 1, 4, 2.0806041588353863, 1]
[30.0, 0, 1, 0, 0, 1, 0, 1.5478393552885863, 1]
[23.0, 0, 1, 0, 0, 0, 0, 1.3712752885979744, 0]
[26.0, 1, 0, 0, 0, 1, 0, 2.998204665393854, 0]
[22.0, 0, 0, 0, 0, 1, 1, 0.8221835254468639, 0]
[44.0, 1, 1, 0, 0, 0, 0, 6.255087617382213, 0]
[27.0, 0, 0, 0, 0, 0, 0, 4.240388659226435, 1]
[27.0, 0, 1, 0, 1, 0, 2, 1.4285388689627172, 0]
[25.0, 0, 0, 0, 0, 0, 1, 4.876167291179825, 0]
[34.0, 0, 0, 0, 1, 1, 0, 0.2802351836148529, 0]
[28.0, 0, 1, 0, 0, 0, 0, 1.5118141390284374, 0]
[22.0, 0, 1, 0, 0, 1, 3, 0.9557649761865512, 1]
[47.0, 0, 0, 0, 0, 1, 2, 0.39323555466056687, 0]
[36.0, 1, 1, 0, 1, 0, 0, 5.641489438932564, 0]
[22.0, 0, 0, 0, 0, 1, 1, 0.8221835254468639, 0]
[48.0, 0, 1, 0, 0, 1, 1, 1.9326777674060518, 1]
[32.0, 0, 0, 0, 0, 1, 2, 3.1738248290896456, 0]
[20.0, 0, 1, 0, 0, 0, 2, 394.37456956419834, 0]
[20.0, 0, 1, 0, 1, 1, 0, 6.959643570000143, 0]
[31.0, 0, 0, 0, 0, 0, 2, 0.6268343005611693, 1]
[48.0, 0, 1, 0, 0, 1, 0, 2.058936778472655, 1]
[42.0, 0, 1, 0, 0, 0, 1, 1.4954297961774652, 0]
[31.0, 0, 0, 0, 0, 1, 0, 1.8044608968225015, 0]
[19.0, 1, 0, 0, 1, 1, 0, 0.3631419954276222, 0]
[26.0, 0, 0, 0, 0, 0, 0, 1.140264386130311, 1]
[35.0, 1, 1, 0, 0, 1, 0, 1.6102601296441843, 1]
[32.0, 0, 0, 0, 1, 0, 0, 3.3230956204142528, 1]
[28.0, 1, 1, 0, 1, 1, 1, 2.2251070424862225, 1]
[38.0, 1, 1, 0, 0, 0, 0, 0.6540144765255549, 0]
[48.0, 0, 0, 0, 1, 1, 0, 0.4131948934850403, 0]
[46.0, 0, 0, 0, 0, 0, 0, 6.959643570000143, 1]
[25.0, 0, 1, 0, 0, 0, 1, 3.921634008707569, 0]
[25.0, 0, 1, 0, 0, 1, 0, 0.7386958406475812, 1]
[48.0, 0, 1, 0, 0, 1, 2, 1.3618865938197144, 1]
[37.0, 0, 1, 0, 0, 0, 0, 1.2893160489923345, 0]
[25.0, 1, 0, 0, 1, 1, 1, 1.8316854770147224, 0]
[45.0, 1, 0, 0, 0, 0, 1, 0.6239151780400959, 1]
[24.0, 1, 1, 0, 0, 1, 1, 1.781909972721867, 0]
[43.0, 0, 0, 0, 1, 0, 0, 2.779193830547232, 1]
[34.0, 1, 1, 0, 1, 1, 4, 1.3979851313872156, 1]
[42.0, 0, 0, 0, 0, 1, 1, 2.7740482936053295, 0]
[47.0, 0, 0, 0, 0, 1, 1, 6.3461735686968765, 0]
[24.0, 0, 0, 0, 0, 1, 0, 391.9816373353111, 0]
[29.0, 0, 0, 0, 1, 1, 0, 3.916313446762209, 0]
[41.0, 0, 0, 0, 0, 1, 1, 1.7503771839288924, 0]
[48.0, 0, 0, 0, 1, 0, 1, 0.9987752205255686, 1]
[20.0, 0, 1, 0, 0, 1, 1, 2.2732630122607196, 0]
[36.0, 0, 0, 0, 0, 0, 3, 395.6663229357554, 1]
[32.0, 0, 1, 0, 1, 1, 0, 0.5210079338548577, 1]
[23.0, 0, 1, 0, 1, 0, 0, 1.5668353500940722, 0]
[22.0, 0, 0, 0, 0, 0, 1, 1.2176100737302185, 0]
[39.0, 0, 0, 0, 1, 1, 2, 0.782028956140761, 0]
[44.0, 0, 1, 0, 0, 1, 0, 3.1257885584752954, 1]
[20.0, 0, 0, 0, 0, 0, 0, 1.7717248552623246, 0]
[48.0, 0, 1, 0, 1, 0, 1, 5.29145183823319, 0]
[29.0, 0, 1, 0, 0, 0, 0, 3.4534261171990734, 0]
[26.0, 0, 0, 0, 0, 0, 1, 7.6211113497753455, 1]
[46.0, 0, 1, 0, 1, 1, 1, 0.3518582401151934, 1]
[25.0, 0, 1, 0, 0, 1, 1, 2.1807959162140387, 1]
[32.0, 0, 0, 0, 0, 0, 3, 1.566255108026181, 1]
[37.0, 1, 0, 0, 0, 1, 2, 396.2888824251806, 0]
[25.0, 0, 1, 0, 0, 1, 1, 3.1257885584752954, 1]
[29.0, 0, 1, 0, 0, 1, 1, 1.4452215862146391, 1]
[44.0, 1, 0, 0, 0, 1, 1, 0.8293438820957375, 0]
[28.0, 0, 1, 0, 0, 1, 1, 0.0, 0]
[45.0, 0, 1, 0, 0, 0, 0, 2.0089026843439752, 0]
[49.0, 0, 1, 0, 1, 1, 2, 6.011519512160308, 1]
[47.0, 0, 1, 0, 0, 0, 2, 1.385492918444534, 0]
[19.0, 0, 0, 0, 0, 0, 2, 0.6540144765255549, 0]
[34.0, 0, 1, 0, 0, 1, 1, 2.054013250505024, 1]
[34.0, 0, 0, 0, 0, 0, 0, 0.23135230624396838, 1]
[49.0, 0, 0, 0, 0, 1, 1, 1.8750408067287607, 0]
[21.0, 0, 1, 0, 0, 0, 2, 3.9528281092179793, 0]
[20.0, 0, 1, 0, 0, 0, 2, 2.4290932643018377, 0]
[49.0, 0, 0, 0, 0, 1, 1, 1.4669741772254714, 0]
[43.0, 0, 0, 0, 0, 0, 0, 3.1738248290896456, 1]
[44.0, 0, 1, 0, 0, 0, 0, 1.808475012719253, 0]
[24.0, 0, 1, 0, 0, 0, 0, 3.109458724528838, 0]
[28.0, 0, 1, 0, 0, 1, 2, 0.3631419954276222, 1]
[50.0, 0, 0, 0, 1, 1, 2, 0.9557649761865512, 0]
[41.0, 0, 0, 0, 0, 1, 1, 1.14662619409533, 0]
[19.0, 0, 0, 0, 0, 0, 2, 5.977595085049643, 0]
[44.0, 0, 0, 0, 0, 0, 0, 2.6791334068826558, 1]
[30.0, 0, 0, 0, 0, 1, 1, 1.4285388689627172, 0]
[36.0, 0, 0, 0, 0, 1, 0, 5.641489438932564, 0]
[40.0, 0, 0, 0, 0, 0, 2, 1.8044608968225015, 1]
[35.0, 0, 1, 0, 0, 1, 3, 2.0089026843439752, 1]
[29.0, 0, 1, 0, 0, 1, 1, 0.37550278992535147, 1]
[18.0, 0, 1, 0, 1, 0, 0, 4.266135755709836, 0]
[27.0, 0, 0, 0, 0, 0, 0, 0.5107600940486008, 1]
[18.0, 1, 1, 0, 0, 1, 5, 3.513419969198732, 0]
[26.0, 0, 0, 0, 0, 0, 0, 0.7896967633272703, 1]
[35.0, 0, 0, 0, 0, 0, 0, 3.5662378407448436, 1]
[18.0, 0, 0, 0, 0, 1, 1, 6.3461735686968765, 0]
[18.0, 0, 0, 0, 0, 1, 1, 0.0, 0]
[40.0, 1, 1, 0, 0, 1, 0, 4.804505785185555, 1]
[21.0, 0, 1, 0, 0, 1, 0, 0.4774130097266442, 1]
[31.0, 1, 1, 0, 0, 0, 0, 1.2470210900386571, 0]
[29.0, 0, 1, 0, 1, 0, 3, 1.9126119210235963, 1]
[31.0, 0, 1, 0, 1, 0, 0, 1.6217976976767603, 0]
[22.0, 0, 1, 0, 1, 1, 1, 2.351816024399664, 1]
[35.0, 0, 0, 0, 0, 0, 0, 1.199966514903805, 1]
[43.0, 0, 1, 0, 0, 1, 0, 0.0, 1]
[44.0, 1, 0, 0, 0, 1, 2, 4.804505785185555, 0]
[23.0, 0, 0, 0, 1, 0, 2, 3.109458724528838, 1]
[40.0, 0, 0, 0, 0, 1, 2, 6.269706766667656, 0]
[20.0, 0, 0, 0, 1, 0, 1, 2.998204665393854, 0]
[23.0, 0, 1, 0, 0, 0, 2, 3.1592975070685245, 0]
[46.0, 0, 1, 0, 0, 0, 1, 2.900592440281275, 0]
[48.0, 0, 0, 0, 0, 1, 1, 3.4534261171990734, 0]
[23.0, 0, 1, 0, 1, 0, 1, 1.2396309266633625, 0]
[21.0, 0, 1, 0, 0, 1, 0, 3.037089183358908, 0]
[24.0, 0, 1, 0, 0, 0, 0, 1.5348642328252602, 0]
[45.0, 0, 1, 0, 1, 1, 0, 3.175683483873331, 0]
[33.0, 0, 1, 0, 1, 0, 1, 0.6016591804039428, 0]
[37.0, 0, 0, 0, 0, 1, 2, 393.94807320621356, 0]
[33.0, 0, 1, 0, 0, 1, 0, 1.910881162178561, 1]
[23.0, 0, 0, 0, 0, 1, 2, 3.1738248290896456, 0]
[35.0, 0, 1, 0, 1, 1, 1, 2.3127326441772786, 1]
[23.0, 0, 0, 0, 1, 1, 0, 2.2150065171279887, 0]
[48.0, 0, 0, 0, 0, 0, 0, 0.22312510382102, 1]
[27.0, 0, 1, 0, 1, 1, 0, 1.2470210900386571, 1]
[37.0, 0, 0, 0, 0, 0, 0, 0.7411966904934661, 1]
[24.0, 0, 1, 0, 0, 0, 0, 1.5862162470514414, 0]
[49.0, 0, 0, 0, 1, 0, 1, 0.5916145264364605, 0]
[33.0, 0, 1, 0, 0, 0, 0, 0.8612442948216306, 0]
[21.0, 1, 1, 0, 0, 0, 1, 0.0, 0]
[45.0, 0, 1, 0, 0, 1, 1, 0.29550851181687543, 1]
[33.0, 1, 1, 0, 0, 0, 0, 1.9405951111997144, 0]
[19.0, 0, 0, 0, 0, 1, 1, 1.5348642328252602, 0]
[35.0, 0, 1, 0, 0, 1, 0, 0.3253196402235687, 1]
[38.0, 0, 0, 0, 0, 1, 1, 3.7574017065950964, 0]
[19.0, 0, 1, 0, 0, 1, 2, 7.962875408624854, 0]
[22.0, 1, 1, 0, 0, 1, 1, 1.4964920142200144, 0]
[36.0, 0, 1, 0, 0, 0, 1, 1.1122486547193822, 0]
[42.0, 0, 1, 0, 0, 0, 2, 0.6947623239288502, 0]
[29.0, 0, 1, 0, 0, 1, 1, 3.456892699418037, 1]
[48.0, 0, 1, 0, 0, 1, 1, 3.636835703042761, 1]
[27.0, 0, 0, 0, 0, 0, 0, 0.3253196402235687, 1]
[48.0, 0, 1, 0, 0, 0, 1, 394.37456956419834, 0]
[26.0, 0, 0, 0, 0, 1, 1, 2.0089026843439752, 0]
[22.0, 0, 1, 0, 0, 1, 1, 2.06505069903939, 0]
[33.0, 1, 0, 0, 0, 0, 3, 6.510270394752847, 1]
[24.0, 0, 1, 0, 0, 1, 0, 1.3975569523293931, 0]
[33.0, 0, 0, 0, 1, 0, 1, 2.7740482936053295, 1]
[26.0, 0, 1, 0, 0, 0, 2, 393.94807320621356, 0]
[30.0, 0, 0, 0, 0, 1, 1, 5.22493276109347, 0]
[25.0, 0, 0, 0, 0, 1, 1, 0.5738051113761331, 0]
[38.0, 0, 1, 0, 0, 0, 2, 1.5478393552885863, 0]
[39.0, 0, 0, 0, 0, 0, 1, 397.45553953310275, 1]
[27.0, 0, 0, 0, 0, 1, 1, 0.8703626981325856, 0]
[28.0, 0, 1, 0, 0, 1, 1, 2.2251070424862225, 0]
[50.0, 0, 0, 0, 0, 0, 0, 2.084874034137186, 1]
[34.0, 1, 1, 0, 0, 1, 0, 1.9126119210235963, 1]
[30.0, 1, 1, 0, 0, 0, 1, 1.28673877924451, 0]
